managedObjects_id,Meter Type,Suburb,Postcode,Usage Type
22723095,c8y_lwm2m,KULUIN,4558,Residential
22723056,c8y_lwm2m,KULUIN,4558,Residential
22723686,c8y_lwm2m,KULUIN,4558,Residential
22723689,c8y_lwm2m,KULUIN,4558,Residential
22723839,c8y_lwm2m,KULUIN,4558,Residential
22723688,c8y_lwm2m,KULUIN,4558,Residential
22723972,c8y_lwm2m,KULUIN,4558,Residential
22722697,c8y_lwm2m,KULUIN,4558,Residential
22723045,c8y_lwm2m,KULUIN,4558,Residential
22723133,c8y_lwm2m,KULUIN,4558,Residential
22723033,c8y_lwm2m,KULUIN,4558,Residential
22722999,c8y_lwm2m,KULUIN,4558,Residential
22722972,c8y_lwm2m,KULUIN,4558,Residential
22723684,c8y_lwm2m,KULUIN,4558,Residential
22723768,c8y_lwm2m,KULUIN,4558,Residential
22723700,c8y_lwm2m,KULUIN,4558,Residential
22723767,c8y_lwm2m,KULUIN,4558,Residential
22723976,c8y_lwm2m,KULUIN,4558,Residential
22722904,c8y_lwm2m,KULUIN,4558,Residential
22723377,c8y_lwm2m,KULUIN,4558,Residential
22723351,c8y_lwm2m,KULUIN,4558,Residential
22723242,c8y_lwm2m,KULUIN,4558,Residential
22723240,c8y_lwm2m,KULUIN,4558,Residential
22723236,c8y_lwm2m,KULUIN,4558,Residential
22723244,c8y_lwm2m,KULUIN,4558,Residential
22723612,c8y_lwm2m,KULUIN,4558,Residential
22723354,c8y_lwm2m,KULUIN,4558,Residential
22723239,c8y_lwm2m,KULUIN,4558,Residential
22723237,c8y_lwm2m,KULUIN,4558,Residential
22723376,c8y_lwm2m,KULUIN,4558,Residential
22723753,c8y_lwm2m,KULUIN,4558,Residential
22723758,c8y_lwm2m,KULUIN,4558,Residential
22723756,c8y_lwm2m,KULUIN,4558,Residential
22723763,c8y_lwm2m,KULUIN,4558,Residential
22723762,c8y_lwm2m,KULUIN,4558,Residential
22723352,c8y_lwm2m,KULUIN,4558,Residential
22723610,c8y_lwm2m,KULUIN,4558,Residential
22723565,c8y_lwm2m,KULUIN,4558,Residential
22723562,c8y_lwm2m,KULUIN,4558,Residential
22723537,c8y_lwm2m,KULUIN,4558,Residential
22723353,c8y_lwm2m,KULUIN,4558,Residential
22723637,c8y_lwm2m,KULUIN,4558,Residential
22723375,c8y_lwm2m,KULUIN,4558,Residential
22723378,c8y_lwm2m,KULUIN,4558,Residential
22723635,c8y_lwm2m,KULUIN,4558,Residential
22723611,c8y_lwm2m,KULUIN,4558,Residential
22723609,c8y_lwm2m,KULUIN,4558,Residential
22723982,c8y_lwm2m,KULUIN,4558,Residential
576630,captis_pulse,KULUIN,4558,Residential
511418,captis_pulse,KULUIN,4558,Residential
22722643,c8y_lwm2m,KULUIN,4558,Residential
587223,captis_pulse,KULUIN,4558,Residential
22723981,c8y_lwm2m,KULUIN,4558,Residential
22723983,c8y_lwm2m,KULUIN,4558,Residential
22723898,c8y_lwm2m,KULUIN,4558,Residential
22723973,c8y_lwm2m,KULUIN,4558,Residential
22723971,c8y_lwm2m,KULUIN,4558,Residential
22723921,c8y_lwm2m,KULUIN,4558,Residential
22723920,c8y_lwm2m,KULUIN,4558,Residential
22723730,c8y_lwm2m,KULUIN,4558,Residential
22723016,c8y_lwm2m,KULUIN,4558,Residential
22723069,c8y_lwm2m,KULUIN,4558,Residential
22723905,c8y_lwm2m,KULUIN,4558,Residential
22723586,c8y_lwm2m,KULUIN,4558,Residential
22723194,c8y_lwm2m,KULUIN,4558,Residential
22723588,c8y_lwm2m,KULUIN,4558,Residential
22723587,c8y_lwm2m,KULUIN,4558,Residential
22723107,c8y_lwm2m,KULUIN,4558,Residential
22722650,c8y_lwm2m,KULUIN,4558,Residential
22722665,c8y_lwm2m,KULUIN,4558,Residential
22722664,c8y_lwm2m,KULUIN,4558,Residential
22723104,c8y_lwm2m,KULUIN,4558,Residential
22723106,c8y_lwm2m,KULUIN,4558,Residential
22723517,c8y_lwm2m,KULUIN,4558,Residential
22723737,c8y_lwm2m,KULUIN,4558,Residential
22723620,c8y_lwm2m,KULUIN,4558,Residential
22723606,c8y_lwm2m,KULUIN,4558,Residential
22723603,c8y_lwm2m,KULUIN,4558,Residential
22723604,c8y_lwm2m,KULUIN,4558,Residential
22723735,c8y_lwm2m,KULUIN,4558,Residential
22723119,c8y_lwm2m,KULUIN,4558,Residential
22723605,c8y_lwm2m,KULUIN,4558,Residential
22723739,c8y_lwm2m,KULUIN,4558,Residential
22723734,c8y_lwm2m,KULUIN,4558,Residential
22723121,c8y_lwm2m,KULUIN,4558,Residential
22723621,c8y_lwm2m,KULUIN,4558,Residential
22723850,c8y_lwm2m,KULUIN,4558,Residential
81963283,captis_pulse,KULUIN,4558,Residential
22723117,c8y_lwm2m,KULUIN,4558,Residential
22723791,c8y_lwm2m,KULUIN,4558,Residential
22723623,c8y_lwm2m,KULUIN,4558,Residential
22723793,c8y_lwm2m,KULUIN,4558,Residential
22723645,c8y_lwm2m,KULUIN,4558,Residential
22723059,c8y_lwm2m,KULUIN,4558,Residential
22723060,c8y_lwm2m,KULUIN,4558,Residential
22723058,c8y_lwm2m,KULUIN,4558,Residential
22723647,c8y_lwm2m,KULUIN,4558,Residential
22723798,c8y_lwm2m,KULUIN,4558,Residential
22723830,c8y_lwm2m,KULUIN,4558,Residential
22723831,c8y_lwm2m,KULUIN,4558,Residential
22723829,c8y_lwm2m,KULUIN,4558,Residential
22723177,c8y_lwm2m,KULUIN,4558,Residential
22723178,c8y_lwm2m,KULUIN,4558,Residential
22723176,c8y_lwm2m,KULUIN,4558,Residential
22723179,c8y_lwm2m,KULUIN,4558,Residential
22723180,c8y_lwm2m,KULUIN,4558,Residential
22723181,c8y_lwm2m,KULUIN,4558,Residential
22723720,c8y_lwm2m,KULUIN,4558,Residential
22723716,c8y_lwm2m,KULUIN,4558,Residential
22723718,c8y_lwm2m,KULUIN,4558,Residential
22723719,c8y_lwm2m,KULUIN,4558,Residential
22723721,c8y_lwm2m,KULUIN,4558,Residential
22723796,c8y_lwm2m,KULUIN,4558,Residential
22723795,c8y_lwm2m,KULUIN,4558,Residential
22723865,c8y_lwm2m,KULUIN,4558,Residential
22723864,c8y_lwm2m,KULUIN,4558,Residential
22723649,c8y_lwm2m,KULUIN,4558,Residential
22723307,c8y_lwm2m,KULUIN,4558,Residential
22723933,c8y_lwm2m,KULUIN,4558,Residential
22722900,c8y_lwm2m,KULUIN,4558,Residential
22723041,c8y_lwm2m,KULUIN,4558,Residential
22723038,c8y_lwm2m,KULUIN,4558,Residential
22722905,c8y_lwm2m,KULUIN,4558,Residential
22722633,c8y_lwm2m,KULUIN,4558,Residential
22722629,c8y_lwm2m,KULUIN,4558,Residential
22722628,c8y_lwm2m,KULUIN,4558,Residential
22723866,c8y_lwm2m,KULUIN,4558,Residential
22723867,c8y_lwm2m,KULUIN,4558,Residential
22722981,c8y_lwm2m,KULUIN,4558,Residential
22722979,c8y_lwm2m,KULUIN,4558,Residential
22723861,c8y_lwm2m,KULUIN,4558,Residential
22722980,c8y_lwm2m,KULUIN,4558,Residential
22723941,c8y_lwm2m,KULUIN,4558,Residential
22723728,c8y_lwm2m,KULUIN,4558,Residential
22723046,c8y_lwm2m,KULUIN,4558,Residential
22723032,c8y_lwm2m,KULUIN,4558,Residential
22723036,c8y_lwm2m,KULUIN,4558,Residential
22723035,c8y_lwm2m,KULUIN,4558,Residential
22723412,c8y_lwm2m,KULUIN,4558,Residential
22723297,c8y_lwm2m,KULUIN,4558,Residential
22723379,c8y_lwm2m,KULUIN,4558,Residential
22723257,c8y_lwm2m,KULUIN,4558,Residential
22723578,c8y_lwm2m,KULUIN,4558,Residential
22723208,c8y_lwm2m,KULUIN,4558,Residential
22723215,c8y_lwm2m,KULUIN,4558,Residential
81964841,captis_pulse,KULUIN,4558,Residential
22723558,c8y_lwm2m,KULUIN,4558,Residential
22723216,c8y_lwm2m,KULUIN,4558,Residential
22723856,c8y_lwm2m,KULUIN,4558,Residential
22722919,c8y_lwm2m,KULUIN,4558,Residential
22723431,c8y_lwm2m,KULUIN,4558,Residential
22723209,c8y_lwm2m,KULUIN,4558,Residential
22723211,c8y_lwm2m,KULUIN,4558,Residential
22723210,c8y_lwm2m,KULUIN,4558,Residential
22723263,c8y_lwm2m,KULUIN,4558,Residential
22723549,c8y_lwm2m,KULUIN,4558,Residential
22723260,c8y_lwm2m,KULUIN,4558,Residential
22722630,c8y_lwm2m,KULUIN,4558,Residential
594928,captis_pulse,KULUIN,4558,Residential
22723546,c8y_lwm2m,KULUIN,4558,Residential
22723304,c8y_lwm2m,KULUIN,4558,Residential
22723407,c8y_lwm2m,KULUIN,4558,Residential
22723406,c8y_lwm2m,KULUIN,4558,Residential
22723409,c8y_lwm2m,KULUIN,4558,Residential
22723783,c8y_lwm2m,KULUIN,4558,Residential
22723785,c8y_lwm2m,KULUIN,4558,Residential
22723155,c8y_lwm2m,KULUIN,4558,Residential
22723782,c8y_lwm2m,KULUIN,4558,Residential
22723197,c8y_lwm2m,KULUIN,4558,Non-Residential
22723198,c8y_lwm2m,KULUIN,4558,Non-Residential
22723196,c8y_lwm2m,KULUIN,4558,Non-Residential
22723802,c8y_lwm2m,KULUIN,4558,Non-Residential
22723950,c8y_lwm2m,KULUIN,4558,Non-Residential
22723949,c8y_lwm2m,KULUIN,4558,Non-Residential
22723947,c8y_lwm2m,KULUIN,4558,Residential
22723945,c8y_lwm2m,KULUIN,4558,Residential
22723948,c8y_lwm2m,KULUIN,4558,Residential
22723154,c8y_lwm2m,KULUIN,4558,Non-Residential
22723776,c8y_lwm2m,KULUIN,4558,Non-Residential
22723779,c8y_lwm2m,KULUIN,4558,Non-Residential
22723780,c8y_lwm2m,KULUIN,4558,Non-Residential
22723617,c8y_lwm2m,KULUIN,4558,Residential
22723597,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723385,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723382,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
64632488,captis_pulse,MAROOCHYDORE,4558,Residential
46059127,captis_pulse,MAROOCHYDORE,4558,Residential
46057781,captis_pulse,MAROOCHYDORE,4558,Residential
46351277,captis_pulse,MAROOCHYDORE,4558,Residential
46054017,captis_pulse,MAROOCHYDORE,4558,Residential
65437759,captis_pulse,MAROOCHYDORE,4558,Residential
29531145,c8y_lwm2m,DIDDILLIBAH,4559,Residential
29531180,c8y_lwm2m,ROSEMOUNT,4560,Residential
21337815,captis_pulse,BURNSIDE,4560,Non-Residential
29531168,c8y_lwm2m,BLI BLI,4560,Residential
29531150,c8y_lwm2m,BLI BLI,4560,Residential
29531175,c8y_lwm2m,BLI BLI,4560,Residential
29531174,c8y_lwm2m,BLI BLI,4560,Residential
29531158,c8y_lwm2m,BLI BLI,4560,Residential
29531135,c8y_lwm2m,BLI BLI,4560,Residential
29531185,c8y_lwm2m,BLI BLI,4560,Residential
29531190,c8y_lwm2m,BLI BLI,4560,Residential
29531146,c8y_lwm2m,BLI BLI,4560,Residential
29531131,c8y_lwm2m,BLI BLI,4560,Residential
29531132,c8y_lwm2m,BLI BLI,4560,Residential
29531148,c8y_lwm2m,BLI BLI,4560,Residential
29531176,c8y_lwm2m,BLI BLI,4560,Residential
29531167,c8y_lwm2m,BLI BLI,4560,Residential
29531162,c8y_lwm2m,BLI BLI,4560,Residential
22724137,c8y_lwm2m,BUDERIM,4556,Residential
62690591,captis_pulse,BUDERIM,4556,Residential
22722908,c8y_lwm2m,BUDERIM,4556,Residential
258562,captis_pulse,BUDERIM,4556,Residential
22723746,c8y_lwm2m,BUDERIM,4556,Residential
127319,captis_pulse,BUDERIM,4556,Residential
22723912,c8y_lwm2m,BUDERIM,4556,Residential
22723939,c8y_lwm2m,BUDERIM,4556,Residential
22723913,c8y_lwm2m,BUDERIM,4556,Residential
22723904,c8y_lwm2m,BUDERIM,4556,Residential
22723199,c8y_lwm2m,BUDERIM,4556,Residential
100403,captis_pulse,BUDERIM,4556,Residential
100133,captis_pulse,BUDERIM,4556,Residential
2702,captis_pulse,BUDERIM,4556,Residential
2691,captis_pulse,BUDERIM,4556,Residential
2659,captis_pulse,BUDERIM,4556,Residential
68897,captis_pulse,BUDERIM,4556,Residential
15527,captis_pulse,BUDERIM,4556,Residential
10575,captis_pulse,BUDERIM,4556,Residential
13283,captis_pulse,BUDERIM,4556,Residential
9202,captis_pulse,BUDERIM,4556,Residential
13917,captis_pulse,BUDERIM,4556,Residential
71786758,c8y_lwm2m,BUDERIM,4556,Residential
21214993,captis_pulse,MOUNTAIN CREEK,4557,Non-Residential
21211959,captis_pulse,MOUNTAIN CREEK,4557,Non-Residential
2266,captis_pulse,MAROOCHYDORE,4558,Residential
2255,captis_pulse,MAROOCHYDORE,4558,Residential
1751,captis_pulse,MAROOCHYDORE,4558,Residential
2203,captis_pulse,MAROOCHYDORE,4558,Residential
46055393,captis_pulse,MAROOCHYDORE,4558,Residential
46055576,captis_pulse,MAROOCHYDORE,4558,Residential
1762492,captis_pulse,MAROOCHYDORE,4558,Residential
692851,captis_pulse,MAROOCHYDORE,4558,Residential
22723451,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723443,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723444,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723448,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723223,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723361,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723339,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723341,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723449,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723358,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723359,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723097,c8y_lwm2m,KULUIN,4558,Residential
22723094,c8y_lwm2m,KULUIN,4558,Residential
22723057,c8y_lwm2m,KULUIN,4558,Residential
22723217,c8y_lwm2m,KULUIN,4558,Residential
96746,captis_pulse,KULUIN,4558,Residential
83295,captis_pulse,KULUIN,4558,Residential
81964560,captis_pulse,KULUIN,4558,Residential
22722623,c8y_lwm2m,KULUIN,4558,Residential
586484,captis_pulse,KULUIN,4558,Residential
591522,captis_pulse,KULUIN,4558,Residential
22722996,c8y_lwm2m,KULUIN,4558,Residential
22723989,c8y_lwm2m,KULUIN,4558,Residential
22723416,c8y_lwm2m,KULUIN,4558,Residential
22723310,c8y_lwm2m,KULUIN,4558,Residential
69959,captis_pulse,KULUIN,4558,Residential
22723616,c8y_lwm2m,KULUIN,4558,Residential
22724046,c8y_lwm2m,BUDERIM,4556,Residential
22723742,c8y_lwm2m,BUDERIM,4556,Residential
22722988,c8y_lwm2m,BUDERIM,4556,Residential
22722987,c8y_lwm2m,BUDERIM,4556,Residential
22722984,c8y_lwm2m,BUDERIM,4556,Residential
22722986,c8y_lwm2m,BUDERIM,4556,Residential
22723140,c8y_lwm2m,BUDERIM,4556,Residential
22723984,c8y_lwm2m,BUDERIM,4556,Residential
22723749,c8y_lwm2m,BUDERIM,4556,Residential
22723750,c8y_lwm2m,BUDERIM,4556,Residential
22723741,c8y_lwm2m,BUDERIM,4556,Residential
22722647,c8y_lwm2m,BUDERIM,4556,Residential
22723910,c8y_lwm2m,BUDERIM,4556,Residential
22722917,c8y_lwm2m,BUDERIM,4556,Residential
22722624,c8y_lwm2m,BUDERIM,4556,Residential
117719,captis_pulse,BUDERIM,4556,Residential
104852,captis_pulse,BUDERIM,4556,Residential
104692,captis_pulse,BUDERIM,4556,Residential
22723670,c8y_lwm2m,BUDERIM,4556,Residential
22723870,c8y_lwm2m,BUDERIM,4556,Residential
22723671,c8y_lwm2m,BUDERIM,4556,Residential
22724016,c8y_lwm2m,BUDERIM,4556,Residential
22724072,c8y_lwm2m,BUDERIM,4556,Residential
22724022,c8y_lwm2m,BUDERIM,4556,Residential
22724107,c8y_lwm2m,BUDERIM,4556,Residential
22724118,c8y_lwm2m,BUDERIM,4556,Residential
22724113,c8y_lwm2m,BUDERIM,4556,Residential
22724104,c8y_lwm2m,BUDERIM,4556,Residential
22724102,c8y_lwm2m,BUDERIM,4556,Residential
22724106,c8y_lwm2m,BUDERIM,4556,Residential
76298,captis_pulse,BUDERIM,4556,Residential
60833,captis_pulse,BUDERIM,4556,Residential
84674,captis_pulse,BUDERIM,4556,Residential
71786653,c8y_lwm2m,BUDERIM,4556,Residential
71786782,c8y_lwm2m,BUDERIM,4556,Residential
71786780,c8y_lwm2m,BUDERIM,4556,Residential
71786765,c8y_lwm2m,BUDERIM,4556,Residential
71786707,c8y_lwm2m,BUDERIM,4556,Residential
22723213,c8y_lwm2m,KULUIN,4558,Residential
29531106,c8y_lwm2m,BUDERIM,4556,Residential
29531073,c8y_lwm2m,BUDERIM,4556,Residential
29531075,c8y_lwm2m,BUDERIM,4556,Residential
22723530,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723811,c8y_lwm2m,BUDERIM,4556,Residential
22723809,c8y_lwm2m,BUDERIM,4556,Residential
22723841,c8y_lwm2m,BUDERIM,4556,Residential
22723810,c8y_lwm2m,BUDERIM,4556,Residential
22722989,c8y_lwm2m,BUDERIM,4556,Residential
22540239,c8y_lwm2m,BUDERIM,4556,Residential
22723055,c8y_lwm2m,BUDERIM,4556,Residential
22723163,c8y_lwm2m,BUDERIM,4556,Residential
22723053,c8y_lwm2m,BUDERIM,4556,Residential
22723834,c8y_lwm2m,BUDERIM,4556,Residential
22540235,c8y_lwm2m,BUDERIM,4556,Residential
22723800,c8y_lwm2m,BUDERIM,4556,Residential
22723615,c8y_lwm2m,BUDERIM,4556,Residential
22723618,c8y_lwm2m,BUDERIM,4556,Residential
22723801,c8y_lwm2m,BUDERIM,4556,Residential
22723803,c8y_lwm2m,BUDERIM,4556,Residential
22724237,c8y_lwm2m,BUDERIM,4556,Residential
22723129,c8y_lwm2m,BUDERIM,4556,Residential
22723964,c8y_lwm2m,BUDERIM,4556,Residential
22723130,c8y_lwm2m,BUDERIM,4556,Residential
256685,captis_pulse,BUDERIM,4556,Residential
22722627,c8y_lwm2m,BUDERIM,4556,Residential
22723978,c8y_lwm2m,BUDERIM,4556,Residential
22723067,c8y_lwm2m,BUDERIM,4556,Residential
22723835,c8y_lwm2m,BUDERIM,4556,Residential
22723744,c8y_lwm2m,BUDERIM,4556,Residential
22723143,c8y_lwm2m,BUDERIM,4556,Residential
22723079,c8y_lwm2m,BUDERIM,4556,Residential
22722653,c8y_lwm2m,BUDERIM,4556,Residential
22723066,c8y_lwm2m,BUDERIM,4556,Residential
22722690,c8y_lwm2m,BUDERIM,4556,Residential
22723817,c8y_lwm2m,BUDERIM,4556,Residential
22723614,c8y_lwm2m,BUDERIM,4556,Residential
22723805,c8y_lwm2m,BUDERIM,4556,Residential
22722997,c8y_lwm2m,KULUIN,4558,Residential
22722946,c8y_lwm2m,KULUIN,4558,Residential
22723515,c8y_lwm2m,KULUIN,4558,Residential
22723514,c8y_lwm2m,KULUIN,4558,Residential
22723512,c8y_lwm2m,KULUIN,4558,Residential
22723109,c8y_lwm2m,KULUIN,4558,Residential
22723157,c8y_lwm2m,KULUIN,4558,Residential
22723153,c8y_lwm2m,KULUIN,4558,Residential
22723681,c8y_lwm2m,KULUIN,4558,Residential
22722910,c8y_lwm2m,KULUIN,4558,Residential
